Order_ID,Region,Product,Demand,Inventory,Lead_Time,Transport_Cost,Warehouse_Capacity,Warehouse_Utilization,On_Time_Delivery
3146,West,Grocery,346,66,1,1512,1627,68,1
3147,West,Apparel,295,347,12,1158,802,90,0
3148,East,Grocery,499,272,14,4294,837,51,0
3149,South,Electronics,375,298,1,3515,804,96,1
3150,South,Grocery,124,235,8,1848,854,44,1
3151,West,Grocery,150,84,1,542,1907,64,1
3152,West,Electronics,289,203,2,4108,616,42,1
3153,North,Grocery,362,193,2,3049,1014,95,1
3154,South,Electronics,129,332,13,2765,1248,53,0
3155,East,Grocery,418,547,11,2342,1212,80,0
3156,North,Apparel,274,53,7,4609,1208,82,0
3157,North,Grocery,325,518,13,1340,1365,72,0
3158,South,Apparel,96,470,9,4399,517,84,1
3159,East,Electronics,386,423,1,2117,697,87,1
3160,North,Apparel,377,301,11,3529,874,54,0
3161,South,Grocery,304,570,12,2443,724,46,0
3162,East,Apparel,154,500,8,4189,1980,68,1
3163,West,Apparel,190,88,8,4665,581,96,1
3164,West,Grocery,426,382,13,4272,504,67,0
3165,West,Apparel,167,380,14,3840,899,80,0
3166,East,Grocery,229,96,2,1620,564,69,1
3167,South,Apparel,315,360,14,3537,1324,43,0
3168,North,Apparel,253,227,2,477,1437,43,0
3169,South,Apparel,84,483,5,1195,1781,52,0
3170,South,Apparel,263,569,5,1322,1869,53,1
3171,West,Grocery,335,296,13,3360,1095,96,0
3172,East,Apparel,392,141,7,4864,1475,93,0
3173,North,Grocery,476,263,11,2419,1327,45,0
3174,East,Electronics,462,511,8,664,1709,80,0
3175,North,Apparel,103,468,9,3793,1134,46,1
3176,West,Apparel,312,460,10,473,1861,92,1
3177,West,Grocery,131,586,2,3542,1010,45,1
3178,South,Apparel,249,372,4,1978,1575,94,1
3179,West,Grocery,182,519,9,3669,561,46,1
3180,West,Apparel,310,487,8,3913,1448,80,1
3181,East,Apparel,254,230,2,1806,1000,56,1
3182,East,Grocery,324,556,5,3611,1218,62,0
3183,West,Grocery,119,459,6,3687,1788,71,1
3184,North,Apparel,152,264,6,3005,1863,63,1
3185,East,Electronics,168,85,10,3884,1007,73,1
3186,North,Electronics,267,358,8,3619,876,52,1
3187,West,Apparel,97,183,5,3234,1849,64,0
3188,West,Apparel,165,83,10,2579,1189,74,1
3189,East,Electronics,132,169,5,4328,1989,97,0
3190,North,Electronics,487,38,11,799,1158,57,0
3191,West,Grocery,142,422,12,2494,1599,63,0
3192,West,Grocery,224,281,13,2378,854,67,0
3193,East,Electronics,132,128,5,3698,1241,88,1
3194,North,Grocery,385,438,12,3104,868,44,0
3195,South,Apparel,111,545,7,3041,1739,90,1
3196,East,Apparel,225,521,7,2703,1969,78,0
3197,East,Apparel,472,370,12,998,1802,87,0
3198,West,Apparel,421,330,11,2829,955,73,0
3199,East,Grocery,290,536,8,3568,1785,89,1
3200,South,Electronics,165,128,1,2667,1494,53,1
3201,North,Electronics,260,266,8,3283,791,63,1
3202,West,Apparel,258,254,8,690,511,52,0
3203,South,Grocery,285,470,6,2204,1322,88,1
3204,North,Grocery,383,77,8,2585,503,62,0
3205,South,Electronics,348,123,8,3461,1571,70,1
3206,East,Grocery,77,575,4,1879,1006,68,1
3207,East,Electronics,146,174,7,259,1941,76,1
3208,East,Apparel,234,293,3,4163,1320,66,1
3209,West,Apparel,210,230,9,1503,612,93,0
3210,South,Apparel,68,208,2,1554,1383,60,0
3211,East,Grocery,455,557,2,4808,1237,49,1
3212,East,Electronics,104,31,4,3623,1620,82,0
3213,North,Apparel,54,573,12,4074,1612,90,0
3214,West,Electronics,164,39,1,953,623,65,0
3215,East,Electronics,82,382,1,3466,1633,55,0
3216,South,Apparel,192,291,13,4157,1116,80,0
3217,North,Grocery,384,405,13,482,886,47,0
3218,South,Grocery,275,83,8,3374,1171,55,1
3219,North,Apparel,121,441,5,4338,909,72,1
3220,East,Electronics,319,217,7,3803,1496,57,1
3221,East,Electronics,61,583,9,4998,1832,96,0
3222,East,Apparel,449,270,13,4783,746,62,0
3223,East,Grocery,322,535,7,2083,856,57,0
3224,West,Electronics,54,339,6,2326,1704,66,0
3225,East,Electronics,486,213,3,4523,1144,57,1
3226,East,Electronics,308,308,9,4316,1323,77,1
3227,North,Grocery,226,301,11,4672,1363,93,0
3228,West,Apparel,126,305,3,4551,1728,44,1
3229,South,Grocery,72,564,13,4772,1670,81,0
3230,West,Apparel,251,134,9,3169,1984,76,1
3231,South,Apparel,52,386,9,1989,1441,41,1
3232,South,Electronics,451,550,7,3051,1684,75,0
3233,North,Apparel,120,153,8,4379,576,65,0
3234,North,Grocery,404,256,13,1640,1625,79,0
3235,East,Electronics,233,69,6,3117,1144,71,1
3236,South,Grocery,268,451,12,1137,636,55,0
3237,North,Electronics,204,70,11,1734,634,97,0
3238,West,Grocery,316,82,10,3457,636,78,0
3239,North,Apparel,148,258,2,2222,1479,44,1
3240,East,Apparel,261,231,7,1669,1470,91,1
3241,North,Grocery,292,296,1,4806,1293,65,1
3242,East,Grocery,198,316,4,3653,784,80,1
3243,East,Electronics,116,43,7,1412,1253,75,1
3244,South,Electronics,82,243,5,2186,780,59,1
3245,North,Apparel,414,401,9,2521,1752,95,1
3246,North,Grocery,184,386,2,1817,1371,48,1
3247,North,Electronics,158,386,4,2979,1771,69,1
3248,West,Apparel,66,102,12,4057,1137,63,0
3249,North,Grocery,192,133,5,3410,1185,97,1
3250,South,Electronics,292,100,12,1570,941,69,0
3251,West,Electronics,259,290,9,3589,1074,66,1
3252,West,Grocery,170,113,4,3420,1963,82,1
3253,East,Electronics,216,480,12,4732,730,43,0
3254,West,Electronics,272,421,12,1807,1013,56,0
3255,North,Grocery,83,426,2,1378,905,99,0
3256,North,Electronics,106,414,13,2657,846,91,0
3257,West,Grocery,403,278,5,1525,1204,68,0
3258,North,Grocery,499,53,7,2538,1418,50,1
3259,North,Grocery,352,590,2,4081,1920,73,0
3260,East,Apparel,75,578,12,4175,1174,84,0
3261,West,Grocery,333,224,11,3939,1633,83,0
3262,South,Apparel,488,298,11,3853,585,65,0
3263,South,Grocery,147,527,9,4486,1743,83,1
3264,West,Electronics,291,473,4,4848,1118,71,0
3265,West,Electronics,110,529,6,2845,1771,93,0
3266,East,Apparel,251,296,10,4326,1054,64,1
3267,West,Electronics,457,285,12,393,1130,80,0
3268,North,Grocery,249,564,3,4541,1039,55,1
3269,South,Grocery,125,218,6,3622,507,68,1
3270,East,Apparel,412,237,3,1547,1488,98,1
3271,South,Electronics,341,128,3,3188,791,75,1
3272,North,Electronics,236,281,14,4880,1494,52,0
3273,South,Grocery,156,361,5,3450,1827,49,0
3274,East,Grocery,304,375,12,4365,654,56,0
3275,East,Grocery,329,217,13,3116,853,95,0
3276,South,Electronics,51,347,13,922,865,66,0
3277,West,Grocery,354,525,3,3949,562,77,1
3278,South,Apparel,98,229,10,3653,1937,87,1
3279,South,Apparel,436,450,12,359,953,65,0
3280,East,Grocery,144,109,5,2703,1940,69,0
3281,South,Grocery,397,404,7,4979,1017,87,1
3282,North,Electronics,60,406,7,4444,761,82,1
3283,South,Apparel,218,147,8,722,678,77,0
3284,South,Electronics,237,335,1,2776,1197,60,1
3285,South,Apparel,243,404,5,2835,1613,81,0
3286,South,Electronics,316,235,2,2189,1374,49,1
3287,North,Electronics,88,193,8,3453,1760,78,1
3288,South,Apparel,384,257,1,4540,1244,97,1
3289,East,Electronics,449,199,2,3174,706,89,0
3290,South,Grocery,459,229,4,2800,1928,57,1
3291,South,Apparel,154,89,6,1454,1644,78,1
3292,South,Electronics,263,549,5,635,746,55,1
3293,North,Electronics,108,262,3,1095,1648,46,1
3294,North,Electronics,183,586,7,2202,942,63,1
3295,South,Grocery,162,369,11,2623,1778,43,0
3296,South,Electronics,313,493,1,3597,1990,80,1
3297,North,Grocery,216,453,14,3027,1532,60,0
3298,East,Apparel,318,284,14,1323,835,91,0
3299,West,Electronics,391,218,7,1066,1255,63,0
3300,South,Apparel,74,119,9,3053,1652,52,0
3301,South,Electronics,69,182,5,615,627,67,1
3302,East,Grocery,70,150,4,3104,996,98,1
3303,South,Electronics,271,386,6,4932,1189,52,1
3304,West,Apparel,441,266,7,1698,1843,88,0
3305,East,Apparel,122,401,10,3528,835,86,1
3306,East,Grocery,239,264,14,2613,1183,68,0
3307,South,Apparel,349,528,2,2882,1819,91,1
3308,West,Apparel,376,458,1,886,1185,54,1
3309,South,Grocery,385,468,5,250,571,78,1
3310,West,Electronics,462,230,8,3088,881,90,1
3311,West,Grocery,336,117,10,669,1999,62,1
3312,North,Apparel,319,227,11,1103,746,53,0
3313,North,Grocery,243,54,8,1851,1680,98,1
3314,East,Grocery,410,138,14,687,1764,42,0
3315,South,Electronics,452,352,5,387,1561,63,0
3316,South,Grocery,466,329,3,3371,1403,66,1
3317,North,Apparel,455,239,8,4156,1745,57,1
3318,North,Apparel,198,293,1,742,1812,93,1
3319,South,Grocery,119,420,8,3042,1251,99,0
3320,South,Electronics,118,422,13,3900,1904,74,0
3321,East,Grocery,56,413,3,2600,1286,77,1
3322,West,Apparel,288,431,10,4679,1468,99,0
3323,North,Grocery,131,540,11,2894,1524,55,0
3324,East,Apparel,312,149,2,3230,1603,77,1
3325,South,Electronics,92,469,10,2197,685,84,0
3326,South,Electronics,446,330,14,2147,1667,66,0
3327,North,Apparel,412,103,2,438,941,76,1
3328,South,Grocery,382,212,7,4112,1698,46,1
3329,North,Apparel,301,435,7,3326,1130,85,0
3330,East,Apparel,248,237,7,696,1403,98,0
3331,West,Electronics,312,531,9,3416,1245,46,1
3332,West,Grocery,110,110,4,4642,819,99,1
3333,South,Electronics,319,488,12,4246,1349,43,0
3334,West,Apparel,400,527,7,2567,1843,54,1
3335,North,Grocery,276,97,13,2501,1080,66,0
3336,North,Grocery,148,55,14,782,1964,94,0
3337,West,Grocery,475,145,4,2367,1809,89,1
3338,North,Apparel,441,567,6,4869,1707,41,1
3339,North,Electronics,249,180,3,2780,1984,84,1
3340,West,Grocery,248,375,8,2394,709,80,1
3341,East,Grocery,312,417,9,4610,920,90,1
3342,West,Grocery,482,84,9,4463,1123,73,0
3343,West,Grocery,418,599,2,3559,718,98,0
3344,East,Apparel,434,117,4,438,846,40,1
3345,West,Electronics,123,259,12,4602,1360,80,0
3346,West,Electronics,499,203,7,1352,596,56,1
3347,South,Electronics,428,479,3,1860,1886,87,1
3348,South,Apparel,50,114,12,4584,518,52,0
3349,South,Grocery,239,583,9,3449,1170,47,1
3350,North,Electronics,143,423,12,1590,1747,85,0
3351,North,Grocery,247,530,9,1072,1954,54,1
3352,West,Electronics,102,281,4,983,1576,60,0
3353,South,Electronics,135,137,7,2519,686,86,1
3354,West,Grocery,472,373,11,3713,512,48,0
3355,North,Apparel,96,429,2,572,631,79,1
3356,North,Electronics,469,309,10,3145,1278,58,0
3357,East,Apparel,263,471,4,3252,1274,51,1
3358,North,Grocery,190,202,14,3272,546,46,0
3359,West,Grocery,261,415,1,402,1951,91,0
3360,North,Grocery,204,364,13,2913,1260,90,0
3361,South,Apparel,417,111,6,4365,651,47,1
3362,East,Grocery,190,340,7,3078,1489,72,1
3363,East,Grocery,129,527,4,4623,1122,40,0
3364,West,Electronics,436,278,4,2707,906,73,0
3365,North,Apparel,442,50,3,2732,1153,52,0
3366,West,Electronics,435,168,1,233,1856,72,0
3367,South,Grocery,349,520,2,3772,1270,65,0
3368,South,Electronics,383,414,6,4774,549,64,1
3369,West,Apparel,499,185,10,1184,1387,83,1
3370,North,Apparel,111,296,9,2206,1484,69,1
3371,North,Apparel,492,394,13,4057,1200,99,0
3372,West,Grocery,493,269,10,2734,1746,98,1
3373,South,Grocery,426,72,7,1201,739,64,1
3374,North,Apparel,157,376,12,2174,729,77,0
3375,West,Electronics,420,469,1,3681,1702,48,0
3376,West,Grocery,334,555,10,4843,1856,94,1
3377,East,Apparel,340,360,12,3672,1327,41,0
3378,North,Apparel,93,275,9,1243,1175,97,1
3379,South,Electronics,393,475,3,4385,1646,67,1
3380,North,Electronics,377,116,8,1285,1525,70,1
3381,South,Electronics,372,410,9,3119,1889,52,1
3382,North,Grocery,363,285,1,2902,596,74,0
3383,East,Apparel,441,425,4,3150,1033,85,0
3384,West,Apparel,397,154,3,1451,961,63,0
3385,East,Grocery,282,195,9,491,508,64,1
3386,North,Grocery,84,172,13,3336,1305,65,0
3387,East,Grocery,388,131,2,1954,1367,85,0
3388,North,Apparel,352,559,8,4123,1240,65,1
3389,North,Grocery,158,264,5,4421,943,82,1
3390,West,Electronics,376,332,11,1997,1709,50,0
3391,South,Electronics,283,97,14,4368,1419,48,0
3392,East,Apparel,399,247,8,2214,839,56,1
3393,South,Electronics,279,268,5,926,1592,95,0
3394,East,Electronics,492,242,8,3743,1853,90,0
3395,North,Electronics,337,172,9,4875,1714,98,1
3396,West,Apparel,437,330,13,4235,907,48,0
3397,South,Electronics,456,134,11,1135,1757,84,0
3398,West,Grocery,229,594,7,3323,689,80,1
3399,North,Grocery,499,152,3,3609,1099,79,0
3400,South,Electronics,125,578,11,3115,1337,97,0
3401,West,Grocery,209,289,4,1645,573,58,1
3402,North,Electronics,281,188,8,397,1665,87,0
3403,East,Grocery,260,459,2,3672,1829,55,1
3404,East,Apparel,398,104,6,867,740,59,1
3405,East,Grocery,178,44,8,982,846,68,0
3406,East,Apparel,77,308,8,1484,1318,89,1
3407,North,Grocery,380,93,8,4904,1845,78,0
3408,North,Electronics,343,514,8,889,837,78,1
3409,South,Apparel,258,293,5,3266,1860,97,0
3410,South,Electronics,197,414,13,1944,1043,64,0
3411,East,Grocery,451,483,4,286,1908,53,1
3412,West,Apparel,96,316,6,412,739,83,1
3413,East,Grocery,374,384,2,4023,1753,75,1
3414,West,Grocery,244,151,10,2086,1223,74,0
3415,North,Electronics,490,405,8,493,1300,88,1
3416,West,Grocery,458,232,4,244,1761,43,1
3417,South,Apparel,104,528,13,4833,725,78,0
3418,South,Grocery,451,278,4,1347,1815,46,1
3419,North,Grocery,195,475,14,1476,586,86,0
3420,East,Apparel,152,223,3,4463,718,97,1
3421,West,Grocery,69,55,7,2283,1519,44,1
3422,West,Apparel,94,186,9,773,983,59,0
3423,East,Grocery,65,200,12,928,1264,59,0
3424,South,Apparel,319,106,12,4788,1018,41,0
3425,South,Apparel,315,495,1,1911,1469,48,1
3426,West,Apparel,474,38,6,2374,865,41,0
3427,North,Apparel,443,153,5,3438,1988,43,1
3428,North,Grocery,250,57,4,4580,1802,80,1
3429,South,Grocery,406,225,3,2793,1277,80,0
3430,South,Apparel,155,287,3,1066,1297,78,1
3431,North,Electronics,476,517,13,3728,1536,51,0
3432,North,Apparel,184,179,4,2707,640,43,0
3433,North,Apparel,364,149,3,2273,1072,97,1
3434,East,Apparel,490,549,5,4385,845,48,1
3435,East,Electronics,293,443,6,1806,1546,62,0
3436,North,Apparel,479,245,12,2174,1708,54,0
3437,South,Grocery,422,82,4,3650,1635,69,1
3438,North,Electronics,434,546,14,321,1472,70,0
3439,East,Apparel,290,521,3,555,1229,77,1
3440,South,Electronics,142,591,14,3546,1615,48,0
3441,North,Grocery,216,60,10,313,760,43,1
3442,North,Apparel,62,133,11,2313,1999,74,0
3443,West,Apparel,182,48,11,3575,1079,56,0
3444,South,Apparel,442,537,4,1412,693,98,1
3445,West,Grocery,155,552,13,249,1108,88,0
3446,West,Grocery,216,458,11,4986,1936,98,0
3447,East,Electronics,293,202,6,2873,753,66,1
3448,West,Apparel,141,569,3,3455,859,45,1
3449,South,Electronics,317,53,6,2426,808,99,1
3450,West,Grocery,377,162,14,537,1972,85,0
3451,South,Apparel,93,287,14,2044,1273,61,0
3452,South,Electronics,304,238,2,1324,912,71,0
3453,West,Electronics,72,136,10,317,1291,70,1
3454,East,Grocery,154,500,8,1850,1343,68,1
3455,West,Grocery,405,517,9,4873,1156,95,1
3456,East,Electronics,96,437,12,2962,1633,81,0
3457,West,Electronics,473,171,7,1617,1439,64,1
3458,East,Electronics,116,66,11,849,837,82,0
3459,East,Grocery,418,436,5,3730,1142,61,1
3460,South,Grocery,157,133,4,4535,1936,52,1
3461,West,Grocery,62,275,13,3486,1210,70,0
3462,South,Apparel,237,109,1,3735,724,98,1
3463,South,Apparel,485,226,3,867,1377,98,1
3464,North,Apparel,234,523,8,3219,1066,76,0
3465,North,Grocery,386,222,14,4034,1526,81,0
3466,North,Electronics,88,478,5,3646,971,87,0
3467,East,Apparel,430,221,12,4096,809,77,0
3468,East,Grocery,209,426,14,2754,526,97,0
3469,South,Electronics,128,578,4,2137,1376,67,0
3470,West,Grocery,152,586,1,2364,1569,59,1
3471,West,Grocery,233,205,13,1674,1647,93,0
3472,East,Electronics,304,96,1,783,1074,99,1
3473,West,Apparel,271,336,2,899,611,61,1
3474,North,Grocery,495,254,14,4447,1680,47,0
3475,North,Electronics,142,391,7,621,606,78,1
3476,North,Apparel,96,504,4,4126,734,48,1
3477,East,Electronics,174,301,11,1931,1068,49,0
3478,East,Apparel,319,228,13,4305,1752,48,0
3479,North,Grocery,267,34,1,3212,712,48,1
3480,North,Apparel,146,400,6,900,1976,67,1
3481,East,Electronics,75,88,8,4155,855,64,1
3482,South,Apparel,378,481,9,413,1063,51,0
3483,South,Apparel,419,548,12,984,1386,96,0
3484,East,Grocery,52,559,14,1516,1546,45,0
3485,East,Apparel,141,298,2,3674,1713,56,1
3486,West,Electronics,313,220,11,2298,1808,65,0
3487,West,Apparel,479,340,5,3938,1200,45,1
3488,North,Grocery,345,395,10,1611,721,77,1
3489,West,Grocery,57,52,14,1732,772,45,0
3490,West,Electronics,370,30,7,2500,1074,51,0
3491,East,Apparel,498,223,10,3769,579,92,1
3492,West,Grocery,470,96,7,3612,873,77,1
3493,North,Grocery,362,149,8,3151,1128,95,1
3494,East,Apparel,215,572,4,4730,1962,67,1
3495,North,Electronics,123,434,2,1044,1324,47,0
3496,South,Apparel,284,532,1,3015,1150,54,0
3497,East,Apparel,258,172,5,1848,1225,67,0
3498,North,Electronics,230,577,5,3727,533,41,1
3499,South,Apparel,352,83,5,1271,1607,79,0
3500,South,Grocery,92,251,2,3007,1745,57,1
3501,West,Apparel,133,432,12,2843,1979,87,0
3502,South,Apparel,254,152,2,797,1149,59,1
3503,West,Electronics,103,243,1,2726,834,60,1
3504,East,Apparel,191,422,3,967,1634,40,0
3505,East,Apparel,79,74,13,4607,1977,59,0
3506,East,Apparel,253,174,3,2517,936,94,1
3507,South,Electronics,459,591,13,4280,641,97,0
3508,East,Electronics,59,500,9,1829,549,51,0
3509,North,Grocery,435,323,1,3010,715,50,1
3510,East,Electronics,211,121,8,886,924,55,1
3511,East,Grocery,354,249,9,519,1924,80,1
3512,South,Grocery,449,312,12,398,1881,92,0
3513,South,Electronics,465,408,10,3802,1668,53,1
3514,West,Electronics,53,500,2,233,894,66,1
3515,West,Apparel,294,457,9,1201,1350,96,1
3516,North,Electronics,427,402,6,2593,1393,53,0
3517,South,Electronics,379,364,13,443,1169,91,0
3518,North,Electronics,294,194,9,2993,1774,91,1
3519,North,Electronics,114,108,4,1858,1867,73,1
3520,East,Grocery,75,239,4,3404,587,42,1
3521,East,Grocery,119,30,2,1536,1373,50,1
3522,West,Apparel,92,139,13,4633,968,69,0
3523,North,Electronics,273,202,8,877,703,62,0
3524,South,Grocery,493,578,7,4673,1063,54,0
3525,West,Apparel,202,463,4,2653,1918,82,0
3526,North,Apparel,160,242,7,1806,1149,76,1
3527,West,Grocery,74,476,12,2926,1904,88,0
3528,South,Grocery,65,522,14,4993,1486,55,0
3529,South,Apparel,417,106,5,2591,646,59,1
3530,West,Apparel,320,230,7,747,1890,84,1
3531,North,Apparel,334,55,3,2874,780,98,1
3532,South,Electronics,380,318,2,1760,1740,64,1
3533,West,Apparel,279,483,14,4624,749,47,0
3534,East,Apparel,216,203,13,449,570,41,0
3535,West,Grocery,309,124,12,3231,1959,94,0
3536,East,Apparel,132,298,8,945,646,68,1
3537,North,Grocery,360,259,6,4060,977,44,1
3538,West,Electronics,469,340,7,3441,574,99,1
3539,East,Electronics,231,173,11,3419,1418,82,0
3540,North,Electronics,280,83,13,1645,733,81,0
3541,South,Electronics,217,215,1,1290,1496,61,0
3542,South,Electronics,442,429,9,1549,878,54,1
3543,South,Grocery,189,555,13,1721,1170,97,0
3544,West,Grocery,450,368,11,3680,1505,88,0
3545,East,Apparel,124,270,9,3826,583,49,1
3546,East,Apparel,202,578,3,908,1504,72,1
3547,East,Apparel,353,54,5,3340,1533,73,0
3548,East,Apparel,404,422,5,424,1072,42,1
3549,South,Electronics,100,323,6,353,1359,44,1
3550,East,Electronics,75,204,8,2004,1121,89,1
3551,East,Electronics,78,483,1,3234,1547,49,1
3552,South,Electronics,476,408,8,2661,1635,69,0
3553,East,Electronics,222,237,9,672,1841,60,0
3554,West,Apparel,209,322,8,2153,603,41,1
3555,North,Electronics,294,274,7,3060,1411,52,0
3556,East,Apparel,97,462,2,1338,505,96,0
3557,West,Grocery,473,197,12,1463,969,77,0
3558,North,Electronics,235,470,12,2192,988,73,0
3559,South,Electronics,234,348,7,2682,1069,46,1
3560,South,Electronics,462,128,1,4714,1287,59,0
3561,East,Apparel,79,438,6,2128,1189,72,1
3562,West,Apparel,317,49,9,652,1292,80,1
3563,South,Apparel,107,289,14,1551,1000,98,0
3564,East,Apparel,421,489,12,4265,1796,57,0
3565,South,Electronics,439,280,1,2096,1233,96,1
3566,South,Grocery,355,178,5,1498,1062,54,1
3567,West,Apparel,110,371,3,4742,613,50,1
3568,North,Grocery,153,257,7,2370,810,58,1
3569,West,Electronics,405,45,4,2048,1189,47,0
3570,West,Apparel,392,123,7,3683,1528,99,1
3571,East,Grocery,376,57,8,4920,829,80,0
3572,East,Electronics,407,332,8,2004,986,62,1
3573,East,Electronics,250,176,11,208,1411,63,0
3574,South,Apparel,78,421,1,4471,1435,57,1
3575,North,Electronics,381,592,3,3458,1161,49,1
3576,North,Grocery,181,68,11,2592,798,52,0
3577,South,Electronics,488,121,6,3683,974,89,1
3578,West,Electronics,499,68,6,3383,750,49,1
3579,North,Apparel,377,93,10,4493,1500,97,1
3580,West,Electronics,269,100,13,1438,1265,73,0
3581,East,Grocery,265,288,4,4660,1855,73,1
3582,West,Electronics,206,321,4,1449,878,70,0
3583,East,Apparel,107,131,13,2593,1070,77,0
3584,East,Electronics,441,479,3,902,754,54,0
3585,North,Apparel,328,199,5,3041,1728,52,1
3586,South,Electronics,487,499,13,3011,1886,96,0
3587,East,Grocery,468,125,9,4311,1612,62,1
3588,East,Grocery,385,563,8,4382,1202,96,1
3589,North,Grocery,242,442,5,2786,1350,57,1
3590,West,Electronics,271,330,10,3074,859,88,1
3591,East,Apparel,91,245,5,215,1727,45,1
3592,South,Electronics,123,310,9,1457,1900,43,1
3593,North,Electronics,197,447,1,3456,548,47,1
3594,North,Grocery,443,181,11,3681,804,77,0
3595,North,Apparel,261,108,8,2623,1044,91,1
3596,North,Grocery,449,152,2,885,1184,42,1
3597,South,Electronics,50,32,1,4456,1221,77,0
3598,West,Electronics,375,73,2,3443,1175,58,1
3599,South,Apparel,56,392,3,4500,1728,45,0
3600,North,Apparel,205,598,13,850,695,45,0
3601,North,Apparel,50,229,7,2595,1045,88,1
3602,North,Apparel,341,274,5,4682,1080,63,0
3603,West,Electronics,64,377,14,1073,1005,58,0
3604,South,Grocery,381,214,11,1396,1583,97,0
3605,West,Grocery,150,96,5,913,552,54,1
3606,North,Apparel,226,201,6,1113,1775,68,1
3607,South,Electronics,154,559,4,3632,1527,55,0
3608,South,Apparel,436,459,9,3448,803,82,1
3609,South,Grocery,58,412,14,1034,808,53,0
3610,South,Electronics,172,223,7,3504,1760,89,1
3611,North,Grocery,63,135,3,1155,1176,46,0
3612,South,Grocery,271,101,9,528,1946,88,1
